country,item_name,veg,non_veg,egg,vegan,quantity_type,quantity,calories_kcal,protein_g,fat_g,carbohydrates_g,fiber_g,sugar_g,sodium_mg,USD,EUR,GBP,INR,CNY,BRL,JPY,AUD,CAD,SGD,AED,SAR,category
,Gobi Paratha,1,0,0,0,unit,1,190.0,5.0,6.0,28.0,3.0,2.0,210.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Gobro,1,0,0,0,g,100,86.52,19.37,0.88,0.0,0.0,0.0,52.68,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Gogu leaves,1,0,0,0,g,100,36.45,1.85,1.08,1.17,4.24,0.01,13.21,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Gold fish,0,1,0,0,g,100,94.65,16.91,2.94,0.0,0.0,0.0,27.53,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
India,Golgappa,0,0,0,1,plate,1,210.0,4.8,3.0,42.0,1.8,6.0,270.0,0.88,0.8,0.72,40.0,6.4,4.4,88.0,1.35,1.24,1.2,3.28,3.35,general
India,Gongura Mutton,0,1,0,0,g,100,210.0,14.0,15.0,4.0,1.0,1.0,340.0,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
India,Gongura Pachadi,1,0,0,0,g,100,140.0,2.0,10.0,9.0,3.0,2.0,260.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Goosberry,1,0,0,0,g,100,23.66,0.34,0.16,3.95,7.75,3.39,1.37,0.55,0.5,0.45,25.0,4.0,2.75,55.0,0.85,0.78,0.75,2.05,2.1,fruits
,Granola,0,0,0,1,g,100,471.0,10.0,20.0,64.0,8.0,24.0,300.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Grape Juice,0,0,0,1,ml,100,60.0,0.4,0.1,14.8,0.2,14.2,5.0,0.5,0.45,0.4,22.5,3.6,2.48,49.5,0.76,0.7,0.68,1.84,1.89,fruits
,Grapefruit,0,0,0,1,unit,1,42.0,0.8,0.1,10.7,1.6,6.9,1.0,0.33,0.3,0.27,15.0,2.4,1.65,33.0,0.51,0.46,0.45,1.23,1.26,fruits
,Grapefruit Juice,0,0,0,1,ml,100,39.0,0.5,0.1,9.2,0.1,8.4,1.0,0.5,0.45,0.4,22.5,3.6,2.48,49.5,0.76,0.7,0.68,1.84,1.89,fruits
,Grapes,1,0,0,0,g,100,68.75,0.96,0.33,9.96,1.32,9.96,1.83,0.55,0.5,0.45,25.0,4.0,2.75,55.0,0.85,0.78,0.75,2.05,2.1,fruits
Greece,Greek Salad,1,0,0,0,g,100,108.0,2.4,8.6,4.5,1.4,3.0,250.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Greek Yogurt,1,0,0,0,g,100,97.0,9.0,5.0,3.9,0.0,3.2,36.0,1.19,1.08,0.97,45.0,8.64,5.94,118.8,1.84,1.67,1.62,4.43,4.54,dairy
,Greek Yogurt Dip,1,0,0,0,g,100,95.0,6.0,5.0,5.0,0.2,3.5,120.0,1.19,1.08,0.97,45.0,8.64,5.94,118.8,1.84,1.67,1.62,4.43,4.54,dairy
India,Green Chutney,0,0,0,1,g,100,72.0,2.2,3.2,8.5,2.0,1.8,150.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Green gram,1,0,0,0,g,100,309.75,23.2,1.25,40.88,13.2,0.74,11.31,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Green Peas,0,0,0,1,unit,1,81.0,5.4,0.4,14.5,5.1,5.7,5.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Green Salad,0,0,0,1,g,100,22.0,1.2,0.3,4.3,1.5,2.1,15.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Green Tea,0,0,0,1,ml,100,1.0,0.0,0.0,0.2,0.0,0.0,1.0,0.65,0.59,0.53,27.0,4.75,3.27,65.34,1.01,0.92,0.89,2.44,2.49,beverages
Latvia,Grey Peas with Bacon,0,1,0,0,g,100,185.0,8.0,7.0,21.0,5.0,1.5,250.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Grilled Chicken,0,1,0,0,g,100,210.0,25.0,11.0,2.0,0.0,0.5,240.0,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
,Grilled Chicken Breast,0,1,0,0,g,100,165.0,31.0,3.6,0.0,0.0,0.0,74.0,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
,Grilled Fish,0,1,0,0,g,100,190.0,22.0,10.0,1.0,0.0,0.0,210.0,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
Luxembourg,Gromperekichelcher,1,0,0,0,unit,1,95.0,1.8,4.0,13.0,1.0,0.5,120.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Ground Beef,0,1,0,0,g,100,250.0,26.0,15.0,0.0,0.0,0.0,72.0,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
,Ground nut,1,0,0,0,g,100,520.08,23.65,39.63,14.61,10.38,4.42,12.21,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Groundnut oil,1,0,0,0,ml,100,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
Mexico,Guacamole,0,0,0,1,g,100,160.0,2.0,14.7,8.5,6.7,0.7,150.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Guava,1,0,0,0,unit,1,39.44,1.31,0.29,6.62,7.99,5.95,2.38,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Guava Juice,0,0,0,1,ml,100,56.0,0.6,0.2,13.0,0.5,9.0,2.0,0.65,0.59,0.53,27.0,4.75,3.27,65.34,1.01,0.92,0.89,2.44,2.49,beverages
,Gudok,0,0,0,1,g,100,95.0,2.0,4.0,12.0,3.0,1.5,150.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Guinea fowl,1,0,0,0,g,100,112.09,20.52,3.24,0.0,0.0,0.0,57.64,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Guitar fish,0,1,0,0,g,100,95.6,22.56,0.44,0.0,0.0,0.0,70.81,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
India,Gulab Jamun,1,0,0,0,unit,1,150.0,2.0,5.0,24.0,0.0,18.0,35.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Gundruk,0,0,0,1,g,100,60.0,2.5,1.0,10.0,4.0,1.5,140.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Gushtaba,0,1,0,0,g,100,250.0,15.0,18.0,5.0,0.5,1.0,330.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Gutti Vankaya Curry,0,1,0,0,g,100,180.0,3.0,13.0,10.0,4.0,2.5,220.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Gyapa Khazi (Rice Dish),0,1,0,0,unit,1,340.0,10.0,10.0,50.0,2.0,1.0,260.0,0.2,0.18,0.17,10.8,1.47,1.01,20.2,0.31,0.28,0.28,0.75,0.77,grains
Japan,Gyoza,0,1,0,0,unit,1,48.0,2.0,1.7,6.2,0.3,0.4,90.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Haak Saag,0,0,0,1,g,100,70.0,2.5,3.0,8.0,3.0,1.0,110.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Singapore,Hainanese Chicken Rice,0,1,0,0,g,100,168.0,9.0,5.0,20.0,0.5,0.6,250.0,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
China,Hakka Noodles,0,0,0,1,g,100,178.0,4.3,6.0,27.2,1.9,2.1,355.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Cyprus,Halloumi,1,0,0,0,g,100,321.0,22.0,25.0,2.0,0.0,1.5,900.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Halwa (Kozhikode Halwa),1,0,0,0,g,100,350.0,1.5,12.0,58.0,0.5,38.0,30.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Ham,0,1,0,0,g,100,145.0,21.0,5.0,1.5,0.0,1.4,1200.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
United States,Ham Sandwich,0,1,0,0,unit,1,275.0,14.0,9.0,34.0,1.8,3.5,610.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Handia Rice,1,0,0,0,unit,1,190.0,3.0,1.0,42.0,1.0,0.6,20.0,0.2,0.18,0.17,10.8,1.47,1.01,20.2,0.31,0.28,0.28,0.75,0.77,grains
India,Handvo,1,0,0,0,unit,1,180.0,5.0,7.0,24.0,3.0,2.0,180.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Hara Dhania Cholia,0,0,0,1,g,100,110.0,5.0,4.0,14.0,4.0,2.0,130.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Hard Boiled Eggs,0,0,1,0,unit,1,78.0,6.3,5.3,0.6,0.0,0.6,62.0,1.78,1.62,1.46,54.0,12.96,8.91,178.2,2.75,2.51,2.43,6.64,6.8,meat
,Hare,1,0,0,0,g,100,123.57,20.76,4.43,0.0,0.0,0.0,48.71,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Hazelnut,0,0,0,1,unit,1,628.0,15.0,60.8,16.7,9.7,4.3,0.0,4.28,3.89,3.5,108.0,31.1,21.38,427.68,6.61,6.03,5.83,15.94,16.33,nuts
,Heavy Cream,1,0,0,0,ml,100,340.0,2.0,36.0,3.0,0.0,3.0,38.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
,Hilsa,1,0,0,0,g,100,258.84,21.8,18.49,0.0,0.0,0.0,80.88,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Panama,Hojaldre,1,0,0,0,unit,1,145.0,2.7,7.1,17.5,0.6,0.5,130.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Honey,1,0,0,0,g,100,304.0,0.3,0.0,82.0,0.2,82.0,4.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Honeydew,0,0,0,1,unit,1,36.0,0.5,0.1,9.1,0.8,8.1,18.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Honeydew Melon,0,0,0,1,unit,1,36.0,0.5,0.1,9.1,0.8,8.1,18.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Ecuador,Hornado,0,1,0,0,g,100,268.0,20.4,19.2,1.0,0.1,0.4,330.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Horse gram,1,0,0,0,g,100,329.59,21.73,0.62,48.31,7.88,0.35,12.14,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
China,Hot and Sour Soup,0,0,0,1,ml,100,28.0,1.2,0.7,4.3,0.4,1.1,290.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
United States,Hot Dog,0,1,0,0,unit,1,290.0,10.0,18.0,22.0,1.0,4.0,700.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Hot Sauce,0,0,0,1,ml,100,25.0,1.0,0.5,4.0,1.0,1.5,1100.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
,Hummus,0,0,0,1,g,100,166.0,7.9,9.6,14.3,6.0,0.3,379.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Lebanon,Hummus Wrap,0,0,0,1,unit,1,260.0,7.0,9.0,35.0,4.0,2.0,310.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Hyderabadi Biryani,0,1,0,0,unit,1,560.0,20.0,22.0,68.0,3.0,4.0,780.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Hyderabadi Chicken Curry,0,1,0,0,g,100,240.0,20.0,15.0,6.0,1.0,1.5,360.0,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
,Ice Cream,1,0,0,0,g,100,207.0,3.5,11.0,24.0,0.0,21.0,80.0,1.14,1.04,0.94,40.0,8.32,5.72,114.4,1.77,1.61,1.56,4.26,4.37,snacks
,Iced Tea,0,0,0,1,ml,100,30.0,0.0,0.0,7.5,0.0,7.0,8.0,0.65,0.59,0.53,27.0,4.75,3.27,65.34,1.01,0.92,0.89,2.44,2.49,beverages
India,Idiyappam,1,0,0,0,unit,1,100.0,2.0,0.5,22.0,1.0,0.2,25.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Idli,1,0,0,0,unit,1,58.0,2.0,0.4,12.0,0.8,0.1,65.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Imarti,1,0,0,0,unit,1,130.0,1.0,3.0,25.0,0.2,18.0,20.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Indo Fried Rice,0,0,0,1,g,100,165.0,3.3,4.2,28.0,1.2,1.1,300.0,0.34,0.31,0.28,18.0,2.45,1.68,33.66,0.52,0.47,0.46,1.25,1.29,grains
India,Indori Namkeen,1,0,0,0,g,100,520.0,10.0,32.0,50.0,4.0,3.0,480.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Indori Sev Paratha,1,0,0,0,unit,1,260.0,6.0,10.0,36.0,3.0,2.0,280.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Instant Noodles,0,0,0,1,g,100,470.0,8.9,18.0,67.0,3.0,2.5,1250.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Irani Chai,1,0,0,0,ml,100,60.0,1.5,2.0,9.0,0.0,8.0,30.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
Ireland,Irish Stew,0,1,0,0,ml,100,90.0,6.4,4.1,7.0,0.8,1.0,210.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
,Jabuticaba,0,0,0,1,unit,1,58.0,0.6,0.1,15.3,2.3,11.0,1.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Jack fruit,1,0,0,0,unit,1,58.48,3.5,0.31,7.84,6.65,5.49,3.05,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Jackfruit,0,0,0,1,unit,1,95.0,1.7,0.6,23.2,1.5,19.1,2.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Jackfruit (raw),0,0,0,1,unit,1,95.0,1.7,0.6,23.2,1.5,19.1,2.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Jadoh,0,1,0,0,unit,1,380.0,11.0,12.0,52.0,2.0,1.0,320.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Jaggery,1,0,0,0,g,100,353.73,1.85,0.16,84.32,0.0,84.32,25.38,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Jalebi,1,0,0,0,unit,1,120.0,1.0,3.0,22.0,0.2,16.0,20.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Jallal,1,0,0,0,g,100,100.38,21.55,1.46,0.0,0.0,0.0,74.33,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Jam,0,0,0,1,g,100,250.0,0.3,0.1,65.0,0.8,48.0,32.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Jambu fruit,1,0,0,0,unit,1,56.17,0.82,0.17,8.32,3.07,6.84,2.64,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Jamun Juice,0,0,0,1,ml,100,50.0,0.3,0.1,12.0,0.3,9.0,1.0,0.65,0.59,0.53,27.0,4.75,3.27,65.34,1.01,0.92,0.89,2.44,2.49,beverages
Saudi Arabia,Jareesh,0,1,0,0,g,100,145.0,6.0,4.0,20.0,1.2,0.5,160.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Jathi vela meen,1,0,0,0,g,100,108.27,22.45,1.92,0.0,0.0,0.0,30.53,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Jeera Rice,0,0,0,1,g,100,151.0,2.9,2.7,28.0,0.8,0.2,150.0,0.34,0.31,0.28,18.0,2.45,1.68,33.66,0.52,0.47,0.46,1.25,1.29,grains
India,Jhalmuri,0,0,0,1,unit,1,160.0,4.0,5.0,24.0,2.0,1.0,200.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Jhangora Kheer,1,0,0,0,g,100,170.0,3.0,4.0,30.0,0.5,18.0,55.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Jolada Roti,1,0,0,0,unit,1,120.0,3.0,1.0,24.0,2.5,0.4,8.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Jonna Roti,0,0,0,1,unit,1,120.0,3.0,1.0,24.0,2.5,0.4,8.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Slovenia,Jota,0,1,0,0,ml,100,70.0,3.4,3.2,6.7,1.4,1.0,250.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
,Jowar,1,0,0,0,g,100,334.13,9.97,1.73,60.96,10.22,1.27,5.42,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Jowar Roti,0,0,0,1,unit,1,120.0,3.0,1.0,24.0,2.5,0.4,10.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Luxembourg,Judd mat Gaardebounen,0,1,0,0,g,100,210.0,14.0,11.0,12.0,3.0,1.0,320.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Jungle Maas,0,1,0,0,g,100,230.0,18.0,16.0,3.0,0.3,0.5,300.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Kabok,0,0,0,1,unit,1,120.0,2.0,2.0,24.0,1.0,6.0,20.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Saudi Arabia,Kabsa,0,1,0,0,g,100,170.0,8.5,5.0,22.0,0.8,0.6,230.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Kachori,1,0,0,0,unit,1,170.0,3.0,8.0,22.0,2.0,1.0,180.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Kachori Sabzi,1,0,0,0,unit,1,300.0,6.0,12.0,40.0,3.0,2.0,300.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Kachri Ki Sabzi,0,0,0,1,g,100,100.0,2.0,5.0,11.0,2.5,1.5,140.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Kadai Paneer,1,0,0,0,g,100,210.0,10.0,14.0,9.0,1.5,3.0,240.0,1.19,1.08,0.97,45.0,8.64,5.94,118.8,1.84,1.67,1.62,4.43,4.54,dairy
,Kadal bral,1,0,0,0,g,100,87.95,18.72,1.34,0.0,0.0,0.0,53.66,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Kadali,1,0,0,0,g,100,126.67,22.07,4.2,0.0,0.0,0.0,36.06,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Kadhi,1,0,0,0,g,100,80.0,3.0,3.0,10.0,0.5,4.0,160.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Kadhi Bari,1,0,0,0,g,100,120.0,4.0,5.0,14.0,1.5,2.0,190.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Kadhi Pakora,1,0,0,0,g,100,145.0,5.0,7.0,13.0,1.0,3.0,210.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Kafuli,1,0,0,0,g,100,95.0,3.0,5.0,9.0,3.0,1.5,150.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Kahwa,0,0,0,1,ml,100,25.0,0.2,0.0,6.0,0.0,5.0,5.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
Austria,Kaiserschmarrn,1,0,0,0,g,100,220.0,5.5,8.3,30.0,0.6,10.0,110.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Kakori Kebab,0,1,0,0,g,100,280.0,18.0,21.0,4.0,0.5,0.8,370.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Kala Chana Curry,0,0,0,1,g,100,145.0,7.0,3.1,22.0,6.2,1.4,170.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Kalamaara,1,0,0,0,g,100,125.0,20.89,4.54,0.0,0.0,0.0,29.33,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Kalava,1,0,0,0,g,100,89.39,19.38,1.2,0.0,0.0,0.0,40.14,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Kale,0,0,0,1,unit,1,49.0,4.3,0.9,8.8,3.6,2.3,38.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Estonia,Kama,0,0,0,1,g,100,360.0,12.0,5.0,66.0,8.0,2.0,12.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Kanamayya,1,0,0,0,g,100,87.72,20.19,0.65,0.0,0.0,0.0,50.53,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Kanda Bhaji,0,0,1,0,g,100,296.6,8.3,19.3,22.4,5.4,5.1,188.6,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Kane Fry,1,0,0,0,g,100,210.0,16.0,13.0,7.0,1.0,0.5,390.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Kanika (Sweet Rice),0,0,0,1,unit,1,260.0,3.0,6.0,48.0,1.0,14.0,90.0,0.2,0.18,0.17,10.8,1.47,1.01,20.2,0.31,0.28,0.28,0.75,0.77,grains
,Kannadi paarai,1,0,0,0,g,100,101.1,22.09,1.27,0.0,0.0,0.0,59.57,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Zimbabwe,Kapenta,0,1,0,0,g,100,210.0,26.0,10.0,3.0,0.0,0.0,190.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Kappa (Tapioca),1,0,0,0,unit,1,160.0,1.0,0.3,38.0,2.0,1.0,15.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Slovakia,Kapustnica,0,1,0,0,ml,100,62.0,3.1,3.0,5.0,1.3,1.4,240.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
India,Karanji,1,0,0,0,unit,1,170.0,2.5,9.0,22.0,1.2,8.0,35.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Finland,Karelian Stew,0,1,0,0,g,100,165.0,15.0,10.0,3.0,0.2,0.5,210.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Karimeen,0,1,0,0,g,100,92.26,19.68,1.38,0.0,0.0,0.0,23.72,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Karimeen Pollichathu,0,1,0,0,g,100,210.0,18.0,13.0,4.0,0.8,1.0,320.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Finland,Karjalanpiirakka,1,0,0,0,unit,1,140.0,3.1,3.5,23.0,0.8,0.4,170.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Karnagawala,1,0,0,0,g,100,86.76,19.52,0.84,0.0,0.0,0.0,63.27,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Karonda fruit,1,0,0,0,unit,1,33.7,1.15,1.67,2.55,7.25,1.75,2.55,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
